text,label
@user Are you not surprised to know that liberals sacrifice their own children on the altar of virtue signaling?,0
@user Never nigga 💀💀,1
@user Wow...not even his supporters can do the math and see that he is not right for this country. Well his supporters cant do math either,1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user I know many of antifa who will fight harder....and not waste government socialist money,0
@user @user @user OMG what fuckin' kind of this beauty TT,1
@user Oh the Liberals will shove race in everything!,0
@user It’s funny. You’re claiming gun control will help the US yet you’re apparently on the south side which has been deemed “chiraq” lol...Chicago has the strictest gun laws yet the highest gun violence.,0
@user @user They thought she would win so they could implement the last part of their plan to use the guillotines from China and blades from Mexico. #MAGA  #LockThemAllUp  #confirmkavanaugh #WWG1WGA  #PatriotsUnited  #GodBlessAmerica  #GodBlessTheWorld  #GodBlessOurMilitary  #100thMonkey,1
#workjams @user because she is #everything #buyit,0
@user First Amendment,0
@user @user Yall need to chill he is having a really abysmal 2nd half. Rizzo had an abysmal 1st half. Its baseball it happens. Does he have things he still needs to work on yes. Has the power numbers dropped yes..... but he could bounce back at anytime.,0
My loyal #MAGA followers need to read this!!!,0
@user I have said it before this was  Political decision by the Ball gov. that in the end will not only Finnish the destruction of our wild salmon fishery but will eventually show that it will end up being a gold mine for people like Mr Antle & all those liberals with a vested interest,0
@user  But with an active membership in Antifa and a book that looks like the Imperial flag of Japan.,0
...Or conservatives trying to get Bill Clinton... you get the idea.,0
@user I hope he can get back too ND🍀 Days He Is A Real Dawg!,0
@user Fake. That pic was taken long before the game started.,0
@user elmo is antifa,0
@user Go away you are irrelevant,1
@user I've got this great idea for a phone app though. JustWank,0
@user @user @user @user Your reply makes no sense,0
@user Where is boy wonder on gun control?,0
@user Correct me if I`m wrong wasn`t she playing a women???   Who was also a minority who was Asian.  The way she is talking she play a man.,0
@user @user @user @user @user Most people do not understand what an assault rifle is!  Makes their statements regarding gun control stupid!,1
@user @user @user I don’t think he is a sociopath.  I think he knows what he did and he knows he is lying.,0
@ new york yankees yall better start acting like champions bc that's what you are i have a lot of student loan debt and PLENTY of time to come to the bronx to shake-yell-motivate each and every one of you pinstriped millionaires i believe in you and im watching,0
@user @user Give me an H Give me a  Y Give me a P Give me an O Give me a C Give me a R Give me a I Give me a T Give me a E Give me an S  What's that spell? Liberals,0
@user Maybe we do need gun control. Lefties can not handle the responsibility.,1
@user Biggest corrupt lying piece of  s***💩 there ever was!,1
@user @user “Blame your opponent of the things you are guilty of” - this pope is a satanist,1
@user @user @user @user I don’t believe in hardening schools. I believe in common sense gun control.,0
Now this is how we MAGA,0
@user  yet another “good guy with a gun....”🤦‍♀️ WE NEED COMMON SENSE GUN CONTROL LEGISLATION #doSomthing @user #VoteTheGOPOut #CountryOverParty  Documents: Alleged mass murderer thought wife was cheating,1
@user @user @user @user CNN is doing fine. It's just that MSNBC is doing great. Fox hasn't grown one iddy biddy tiny bit. Same crowd of Conservatives (about 3out of 10 people)...so sane people still are a majority,0
@user See...it's not gun control we need. It's Leftist Liberal Control. Guns don't kill people. Idiotic Immoral Leftists do. #LiberalismIsaMentalDisorder #DemsAreDangerous #WalkAway,1
"*chokes laughing*  So, @user having considered the excellent work"""" of the @user have decided that its such a car-crash, and with no certainty over trading, that they'll """"temporarily"""" close their plant next year  Nichts ist haltbarer als eine temporäre Lösung 😂😂😂😂""""",0
54% of Americans say the nation is on the wrong track. 🇺🇸,0
@user @user If they don't change course the Tories are going to be toast at the next general election.  They do not want to go the way of the Canadian Conservatives in 1993 who went from being in power with 156 seats to just 2 seats!,0
"@user @user @user @user Bwahahaha-work? They are Liberal tools,honest work is for the Conservatives who they depend on to support their chubby little selves. Also,I hear they are getting $50 (and free food) to be protesters.""""""""",0
@user Bro...he is cray mehn,0
"@user Feel free to use it. Because unlike your ilk, we do not scream #literalviolence or use dramatic phrases like you are denying my right to exist wahh"""". Women like us can take your silliness without crying. Knock yourself out :)""""",1
@user @user @user @user @user the cover and your hair are glorious,0
@user @user Unfortunately in America a system like that would be called racist. Liberals believe exams are racist against minority groups.,0
"@user woman accusing Supreme Court nominee #Kavanaugh of physical and sexual assault should not be ignored or insulted,WhiteHouse senior counselor @user says:BECAUSE A RAPIST &ATEMPTED MURDERER Can’t GO FREE Because He Was 17yrs ,DRUNK & WANTED IT❗️#tcot #pjnet #maga",0
@user @user Further proves antifa members are larping...you clowns not John Wick and this not Imagination Land.,0
@user 🙄She’s NOT claiming rape! And FBI does NOT have jurisdiction! The day said they won’t do it more than once He’s had 6 FBI background checks if there was anything they would’ve found it Also HOW do you investigate something when complainant doesn’t even know WHEN or WHERE? #MAGA,1
@user You are all brothers,0
@user @user @user So then why was it cool for all the other candidates to discuss issues with Russia over multiple decades?,0
@user Smh nigga dat shit gone take us far u tweaked out🤦🏼‍♂️💯,1
@user nigga say he a stretch big 💀,0
@user why do conservatives always assume that a women making these allegations is lying?,0
@user @user @user @user Lisa Page confirmed the Russia story was passed to the MSM as a distraction for gullible liberals to push as a narrative to hinder our duly elected president’s success in office.,1
@user I can’t believe how close you got... I am thankful you are ok!,0
@user Hollywood is packed with pedophiles,1
@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user TY A.J. 👍  I can't sit by and watch  my town being destroyed by liberals. They have used all sorts of tactics to try to destroy me.  I  am small but mighty. 🤣,0
@user I think she is one of the oddest people I have ever seen. How did she get elected? But then again I find myself asking that about any liberal. 🤷‍♀️,0
